iter	MAPE	RMSE	R2	MAE
956	0.002477551026	0.0974639017	0.9923509293	0.03337175198
957	0.002477510704	0.09746219384	0.9923511973	0.03337120672
958	0.002477500802	0.09746195081	0.9923512355	0.03337109311
959	0.002477485153	0.09746172795	0.9923512704	0.03337088914
960	0.002477473544	0.09746150652	0.9923513052	0.03337075337
961	0.002476979336	0.09745959885	0.9923516046	0.03336379514
962	0.002476886745	0.09745840534	0.992351792	0.03336245851
963	0.002476748407	0.09745762253	0.9923519148	0.03336032902
964	0.002476762795	0.09745696616	0.9923520178	0.03336056614
965	0.002476743602	0.09745676343	0.9923520497	0.03336031635
966	0.002476740554	0.09745608941	0.9923521554	0.03336027706
967	0.002476605811	0.0974553498	0.9923522715	0.03335820203
968	0.002476632409	0.09745472033	0.9923523703	0.03335861719
969	0.002476601816	0.09745390063	0.992352499	0.03335817039
970	0.002476641398	0.09745304327	0.9923526335	0.03335872555
971	0.002476623676	0.09745277323	0.9923526759	0.03335841885
972	0.002476607233	0.09745204991	0.9923527894	0.03335820692
973	0.002476530896	0.09745062077	0.9923530137	0.0333572408
974	0.00247640168	0.09744966227	0.9923531641	0.03335541896
975	0.002476383899	0.09744946005	0.9923531959	0.03335519641
976	0.002476004623	0.0974492336	0.9923532314	0.03334888479
977	0.002475994455	0.09744903044	0.9923532633	0.0333487688
978	0.002475955326	0.09744626376	0.9923536975	0.03334828241
979	0.002475568914	0.09744602437	0.9923537351	0.03334190761
980	0.002475560993	0.09744585516	0.9923537616	0.03334181273
981	0.002475228482	0.09744264785	0.9923542649	0.03333685935
982	0.002475194542	0.09744202594	0.9923543625	0.03333634105
983	0.002475047364	0.09744050073	0.9923546019	0.0333341202
984	0.002474955611	0.09743893404	0.9923548477	0.03333286634
985	0.002474314584	0.09743641331	0.9923552433	0.03332331907
986	0.002474136029	0.09743517558	0.9923554375	0.03332056927
987	0.002474094284	0.09743420986	0.992355589	0.03332001288
988	0.002473983333	0.09743329784	0.9923557321	0.03331840144
989	0.002473955469	0.09743275493	0.9923558173	0.03331806786
990	0.002473885301	0.09743150825	0.992356013	0.03331717249
991	0.0024739311	0.09742860602	0.9923564683	0.03331778168
992	0.002473561329	0.09742657854	0.9923567865	0.0333122403
993	0.002473582778	0.09742424069	0.9923571533	0.03331251392
994	0.002473561133	0.0974240631	0.9923571811	0.03331225026
995	0.002473543995	0.09742389485	0.9923572075	0.03331203199
996	0.002473384762	0.09742283891	0.9923573732	0.03330963535
997	0.002473338711	0.09742202428	0.992357501	0.03330893103
998	0.0024729195	0.09742186918	0.9923575253	0.0333019517
999	0.002472916159	0.09742147963	0.9923575865	0.03330193181
1000	0.002472840035	0.09742060524	0.9923577236	0.03330088426
1001	0.002472815305	0.09742014112	0.9923577965	0.03330058808
1002	0.002472768176	0.09741886175	0.9923579972	0.03329995829
1003	0.002472753957	0.09741712098	0.9923582703	0.03329978246
1004	0.002472690665	0.09741592609	0.9923584578	0.03329898615
1005	0.002472695368	0.09741337508	0.992358858	0.0332990577
1006	0.002472673461	0.09741321793	0.9923588826	0.03329877654
1007	0.002472655611	0.09741174836	0.9923591132	0.03329853097
1008	0.002472669723	0.09741090549	0.9923592454	0.03329871889
1009	0.002472649632	0.09741075382	0.9923592692	0.03329845577
1010	0.002472293493	0.09741063523	0.9923592878	0.03329251959
1011	0.00247219231	0.09740975481	0.9923594259	0.03329104801
1012	0.002472112817	0.097408352	0.992359646	0.03328987638
1013	0.002472107606	0.0974079608	0.9923597073	0.03328984258
1014	0.002472087189	0.0974074628	0.9923597855	0.03328958748
1015	0.00247201364	0.09740607389	0.9923600033	0.03328865687
1016	0.002471896843	0.09740544536	0.9923601019	0.03328699638
1017	0.002471594276	0.09740363982	0.9923603852	0.03328271607
1018	0.002471445323	0.09740266753	0.9923605377	0.0332806743
1019	0.002471391209	0.09740140862	0.9923607352	0.03327994365
1020	0.002471174591	0.09740068482	0.9923608487	0.03327685599
1021	0.00247093918	0.09739909961	0.9923610973	0.03327348067
1022	0.002470842294	0.09739850395	0.9923611908	0.03327210285
1023	0.002470765326	0.09739757816	0.992361336	0.03327098156
1024	0.002470805124	0.09739679393	0.992361459	0.03327153407
1025	0.002470784359	0.09739664776	0.9923614819	0.03327126285
1026	0.002470712842	0.0973957456	0.9923616234	0.03327028024
1027	0.002470468228	0.0973943323	0.9923618451	0.03326682982
1028	0.002470259869	0.09739241257	0.9923621462	0.03326392061
1029	0.002470222058	0.09739178212	0.9923622451	0.03326336193
1030	0.002470261723	0.09739103474	0.9923623623	0.03326391512
1031	0.002470273064	0.09739047968	0.9923624494	0.03326411173
1032	0.002470250922	0.09739001737	0.9923625219	0.03326383529
1033	0.002470261597	0.09738962634	0.9923625832	0.03326397031
1034	0.00247023009	0.09738833436	0.9923627859	0.03326355368
1035	0.00247022771	0.09738809407	0.9923628236	0.03326353082
1036	0.002470219653	0.09738713469	0.992362974	0.03326342677
1037	0.002470206383	0.09738669974	0.9923630422	0.03326326377
1038	0.00247018011	0.09738494562	0.9923633173	0.03326292047
1039	0.002470237189	0.09738291034	0.9923636365	0.03326367625
1040	0.00247021959	0.09738271584	0.9923636671	0.03326345564
1041	0.002470145959	0.09738210475	0.9923637629	0.03326238428
1042	0.002470041817	0.09738087938	0.9923639551	0.03326092674
1043	0.002470050657	0.09738034657	0.9923640386	0.03326108704
1044	0.002469988799	0.09737920186	0.9923642181	0.03326032023
1045	0.002469939313	0.09737766167	0.9923644597	0.03325962429
1046	0.002469940984	0.09737705609	0.9923645547	0.03325964924
1047	0.002469897959	0.09737655238	0.9923646336	0.03325898976
1048	0.00246994743	0.09737485418	0.9923649	0.03325964783
1049	0.00246992343	0.09737323021	0.9923651546	0.03325932341
1050	0.002469876869	0.09737099787	0.9923655047	0.03325869259
1051	0.002469724534	0.09736977642	0.9923656962	0.03325661397
1052	0.002469705413	0.09736959119	0.9923657253	0.0332563744
1053	0.002469611781	0.09736884242	0.9923658427	0.03325501483
1054	0.002469593505	0.09736866516	0.9923658705	0.03325478566
1055	0.002469524293	0.09736814392	0.9923659522	0.03325378746
1056	0.002469550722	0.09736712696	0.9923661117	0.03325411898
1057	0.002469514837	0.09736508924	0.9923664312	0.03325363634
1058	0.002469389286	0.09736412184	0.9923665829	0.03325191897
1059	0.00246940299	0.09736361631	0.9923666622	0.03325214832
1060	0.002469335889	0.09736202142	0.9923669122	0.03325118854
1061	0.002469275431	0.09736146158	0.992367	0.03325030618
1062	0.002469255658	0.09736129244	0.9923670265	0.03325005945
1063	0.002469249166	0.09736064259	0.9923671284	0.03324993805
1064	0.002468656202	0.09735748063	0.9923676242	0.03324120496
1065	0.002468537169	0.09735484523	0.9923680374	0.0332395372
1066	0.002468452372	0.09735388094	0.9923681886	0.03323825164
1067	0.0024681937	0.0973524214	0.9923684174	0.03323453591
1068	0.002468168148	0.09735239564	0.9923684215	0.03323409986
1069	0.002468124007	0.09735182118	0.9923685115	0.03323347731
1070	0.002467397991	0.09734853854	0.9923690262	0.03322350605
1071	0.002467329222	0.097348004	0.99236911	0.03322250373
1072	0.002467331592	0.09734736676	0.9923692099	0.03322252316
1073	0.002466846515	0.0973451132	0.9923695632	0.03321533705
1074	0.002466813915	0.09734374713	0.9923697773	0.03321486286
1075	0.00246680801	0.09734294587	0.992369903	0.03321479298
1076	0.002466788109	0.09734139968	0.9923701453	0.03321452142
1077	0.002466732448	0.09734056769	0.9923702758	0.03321370443
1078	0.002466715416	0.09734000767	0.9923703636	0.03321343216
1079	0.002466634114	0.09733930538	0.9923704737	0.03321223734
1080	0.002466366916	0.0973374114	0.9923707706	0.03320828269
1081	0.002465977262	0.09733615911	0.9923709669	0.03320248624
1082	0.002465657391	0.09733369302	0.9923713534	0.03319771563
1083	0.00246561408	0.09733323344	0.9923714255	0.03319704797
1084	0.002465446425	0.09733112616	0.9923717558	0.03319472058
1085	0.002465402779	0.09733040957	0.9923718681	0.0331941137
1086	0.002465354777	0.09732920271	0.9923720573	0.0331934721
1087	0.00246527283	0.09732853631	0.9923721617	0.03319226772
1088	0.002465293682	0.09732816468	0.99237222	0.03319258525
1089	0.002465291483	0.09732530452	0.9923726683	0.03319257535
1090	0.002465276325	0.09732482167	0.992372744	0.0331923329
1091	0.002465124634	0.0973236069	0.9923729344	0.03319012216
1092	0.002465110123	0.0973231428	0.9923730071	0.03318989028
1093	0.002465068329	0.09732184044	0.9923732112	0.03318929484
1094	0.002464971217	0.09732052701	0.9923734171	0.0331879339
1095	0.002464908681	0.09731988901	0.9923735171	0.03318698402
1096	0.002464883031	0.09731936656	0.992373599	0.03318659186
1097	0.002464606463	0.09731831165	0.9923737643	0.03318245127
1098	0.002464600208	0.09731689274	0.9923739867	0.03318233687
1099	0.002464630656	0.09731529681	0.9923742368	0.03318276708
1100	0.00246461679	0.09731478203	0.9923743175	0.03318253499
1101	0.002464610617	0.09731434065	0.9923743867	0.03318242908
1102	0.002464548522	0.09731375382	0.9923744786	0.03318148936
1103	0.002464500882	0.09731221746	0.9923747194	0.03318080573
1104	0.002464445193	0.09731073702	0.9923749514	0.03318002909
1105	0.002464437038	0.09731030128	0.9923750197	0.03317987458
1106	0.002464219652	0.09730927756	0.9923751801	0.03317655257
1107	0.002464211868	0.09730878929	0.9923752567	0.0331764214
1108	0.002464183665	0.09730750597	0.9923754578	0.03317600612
1109	0.002464064606	0.09730672333	0.9923755804	0.03317405961
1110	0.002463837031	0.09730621638	0.9923756599	0.03317031889
1111	0.002463816071	0.09730604453	0.9923756868	0.03317000976
1112	0.002463711922	0.09730418959	0.9923759775	0.03316844755
1113	0.002463722956	0.0973037674	0.9923760436	0.03316860659
1114	0.002463679066	0.09730336394	0.9923761068	0.03316793211
1115	0.002463221384	0.09730153394	0.9923763936	0.03316146608
1116	0.002463156575	0.09730074829	0.9923765167	0.03316055297
1117	0.002463078428	0.09730030602	0.992376586	0.0331594325
1118	0.002462976156	0.09730002215	0.9923766305	0.03315771801
1119	0.002462975518	0.09729955625	0.9923767035	0.03315771324
1120	0.00246295689	0.09729939544	0.9923767287	0.033157481
1121	0.002462961231	0.09729903429	0.9923767853	0.03315756942
1122	0.002462927193	0.09729864884	0.9923768457	0.03315704768
1123	0.002462852571	0.09729740374	0.9923770408	0.03315596942
1124	0.002462808671	0.09729658205	0.9923771696	0.03315540157
1125	0.002462691284	0.09729574479	0.9923773008	0.03315358481
1126	0.002462136233	0.09729361983	0.9923776337	0.03314540732
1127	0.002462031449	0.09729272887	0.9923777733	0.03314380877
1128	0.002462014592	0.09729231657	0.9923778379	0.03314359715
1129	0.002462036278	0.09729203549	0.992377882	0.03314394272
1130	0.00246200277	0.09729133164	0.9923779922	0.03314351552
1131	0.002461977938	0.09729118403	0.9923780154	0.03314320359
1132	0.002461961222	0.09729074974	0.9923780834	0.03314293612
1133	0.002461899038	0.0972902406	0.9923781632	0.0331420436
1134	0.002461906165	0.0972899379	0.9923782106	0.03314213146
1135	0.002461866445	0.09728916283	0.9923783321	0.03314161701
1136	0.002461900243	0.09728772706	0.992378557	0.03314202945
1137	0.00246187298	0.0972873845	0.9923786107	0.03314161737
1138	0.002461805935	0.09728576429	0.9923788645	0.03314074727
1139	0.0024617255	0.09728368609	0.9923791901	0.03313962429
1140	0.002461708439	0.09728323877	0.9923792602	0.03313936349
1141	0.002461674686	0.09728190127	0.9923794698	0.03313888732
1142	0.002461651617	0.09728160333	0.9923795164	0.03313855556
1143	0.00246166606	0.09728120933	0.9923795782	0.03313878458
1144	0.002461358616	0.09728017322	0.9923797405	0.0331344512
1145	0.002461289473	0.09727958688	0.9923798323	0.033133452
1146	0.002461266912	0.09727919616	0.9923798936	0.0331331076
1147	0.002461226429	0.0972787206	0.9923799681	0.0331325348
1148	0.00246120258	0.09727834484	0.9923800269	0.03313216928
1149	0.002461206767	0.0972780381	0.992380075	0.03313225018
1150	0.002461064547	0.0972772205	0.9923802031	0.03313006838
1151	0.00246107853	0.0972767443	0.9923802777	0.03313027122
1152	0.002461079908	0.09727456417	0.9923806192	0.03313030086
1153	0.002460729513	0.09727340769	0.9923808004	0.03312508695
1154	0.002460704404	0.09727305513	0.9923808556	0.03312470213
1155	0.002460646528	0.09727250003	0.9923809426	0.03312386873
1156	0.002460716804	0.09727130657	0.9923811295	0.03312492425
1157	0.002460692282	0.09727096687	0.9923811827	0.03312454685
1158	0.002460500925	0.09726900159	0.9923814906	0.03312173454
1159	0.002460302892	0.09726744625	0.9923817342	0.0331189007
1160	0.002460312273	0.09726703315	0.992381799	0.03311906013
1161	0.002460287636	0.09726670529	0.9923818503	0.03311868017
1162	0.002460004628	0.09726583092	0.9923819873	0.03311468893
1163	0.002459987412	0.09726507909	0.992382105	0.03311446457
1164	0.002459990238	0.09726471165	0.9923821626	0.03311451335
1165	0.002459960794	0.09726439495	0.9923822122	0.03311405996
1166	0.002459675842	0.09726426546	0.9923822325	0.03310934354
1167	0.002459655777	0.09726327631	0.9923823874	0.03310907983
1168	0.002459695959	0.09726282381	0.9923824583	0.03310968621
1169	0.002459674228	0.09726219225	0.9923825572	0.03310938571
1170	0.002459642754	0.0972616736	0.9923826385	0.03310899174
1171	0.002459614477	0.0972613677	0.9923826864	0.03310855372
1172	0.002459585049	0.09726083272	0.9923827702	0.03310814243
1173	0.002459300483	0.09725938938	0.9923829963	0.03310389757
1174	0.002459029475	0.09725929421	0.9923830112	0.0330993849
1175	0.00245897247	0.09725926718	0.9923830154	0.03309841605
1176	0.002458953128	0.09725886679	0.9923830781	0.03309813243
1177	0.002458926274	0.09725857037	0.9923831245	0.03309771447
1178	0.002458867598	0.09725776173	0.9923832512	0.03309681731
1179	0.002458513536	0.09725561598	0.9923835873	0.03309195535
1180	0.002458425381	0.09725515608	0.9923836593	0.03309059188
1181	0.002458350389	0.09725433826	0.9923837874	0.03308946037
1182	0.002457998089	0.09725322031	0.9923839625	0.033084192
1183	0.002457911155	0.09725288064	0.9923840157	0.03308288012
1184	0.002457889411	0.0972522044	0.9923841216	0.03308255525
1185	0.002457635612	0.09725161725	0.9923842136	0.03307864374
1186	0.002457560186	0.09724897652	0.9923846272	0.03307767
1187	0.002457541149	0.09724760827	0.9923848415	0.03307739102
1188	0.002457535555	0.09724726109	0.9923848958	0.03307730048
1189	0.002457515867	0.09724615367	0.9923850693	0.03307704847
1190	0.002457255796	0.09724457254	0.9923853169	0.03307337315
1191	0.002457132859	0.09724355545	0.9923854762	0.03307169684
1192	0.002457007378	0.09724294337	0.992385572	0.03306997172
1193	0.002456881972	0.09724212574	0.9923857001	0.03306810938
1194	0.002456706235	0.09724133558	0.9923858238	0.03306542371
1195	0.002456647616	0.09723941373	0.9923861248	0.03306465116
1196	0.002456569373	0.09723888991	0.9923862068	0.03306351609
1197	0.002456566003	0.09723846978	0.9923862726	0.03306347541
1198	0.002456453217	0.09723772327	0.9923863895	0.03306179648
1199	0.002456363988	0.09723703953	0.9923864966	0.03306046935
1200	0.002456329254	0.09723597355	0.9923866635	0.03306002607
1201	0.002456315511	0.09723541614	0.9923867508	0.03305984884
1202	0.002456296492	0.09723526764	0.9923867741	0.03305961068
1203	0.002456218488	0.09723494618	0.9923868244	0.033058434
1204	0.0024560789	0.09723281432	0.9923871582	0.03305649352
1205	0.002456078421	0.09723246433	0.992387213	0.0330565125
1206	0.002456016992	0.09723214269	0.9923872634	0.03305571732
1207	0.002456001396	0.09723163724	0.9923873425	0.03305551686
1208	0.002455963878	0.09723109091	0.9923874281	0.03305503408
1209	0.002456008287	0.09722835518	0.9923878565	0.03305561911
1210	0.002455987211	0.09722757986	0.9923879779	0.03305531819
1211	0.002455983298	0.09722711867	0.9923880501	0.03305526916
1212	0.002455934305	0.09722682194	0.9923880965	0.03305462779
1213	0.002456066035	0.09722463763	0.9923884386	0.03305642606
1214	0.002455970052	0.09722407018	0.9923885274	0.03305510436
1215	0.002455965793	0.09722365055	0.9923885931	0.03305505172
1216	0.002455948797	0.09722348362	0.9923886192	0.03305483809
1217	0.002455917458	0.09722303963	0.9923886888	0.03305443873
1218	0.002455843858	0.09722264866	0.99238875	0.0330533798
1219	0.002455801679	0.09722216306	0.992388826	0.03305283404
1220	0.002455774949	0.09722184808	0.9923888753	0.03305244313
1221	0.002455584463	0.09722121062	0.9923889751	0.03304973189
1222	0.002455258338	0.09721851416	0.9923893973	0.03304527497
1223	0.002455150568	0.09721761655	0.9923895379	0.03304380261
1224	0.002454993247	0.09721631971	0.9923897409	0.03304155087
1225	0.002454985991	0.09721587745	0.9923898101	0.0330414665
1226	0.002454987393	0.09721525092	0.9923899082	0.0330414827
1227	0.002454939043	0.0972149463	0.9923899559	0.03304075116
1228	0.002454704807	0.09721357964	0.9923901699	0.03303744601
1229	0.002454546793	0.09721242845	0.9923903501	0.03303518799
1230	0.002454352553	0.09721105257	0.9923905655	0.03303243458
1231	0.002454348249	0.09721062068	0.9923906331	0.03303238781
1232	0.002454344275	0.09721023641	0.9923906933	0.0330323391
1233	0.002454309078	0.09720997518	0.9923907342	0.03303189212
1234	0.002454298914	0.09720962064	0.9923907897	0.033031772
1235	0.002454273342	0.09720937487	0.9923908282	0.0330314458
1236	0.0024542525	0.09720896056	0.992390893	0.03303117826
1237	0.002454071506	0.09720818412	0.9923910146	0.03302862177
1238	0.00245401914	0.09720596199	0.9923913624	0.0330279224
1239	0.002454001671	0.09720563697	0.9923914133	0.03302770392
1240	0.002454001179	0.09720528839	0.9923914679	0.03302770472
1241	0.00245395612	0.09720427932	0.9923916259	0.03302710506
1242	0.002453944917	0.09720415363	0.9923916455	0.03302696318
1243	0.002453841902	0.09720329136	0.9923917805	0.0330255204
1244	0.002453812078	0.09720304118	0.9923918197	0.0330250653
1245	0.002453711602	0.09720250733	0.9923919033	0.03302368508
1246	0.002453700349	0.09720238681	0.9923919221	0.03302354285
1247	0.002453648323	0.09720176492	0.9923920195	0.03302277794
1248	0.00245321546	0.09720011793	0.9923922773	0.03301664164
1249	0.00245302668	0.09719935396	0.9923923969	0.03301397595
1250	0.00245297691	0.0971987806	0.9923924866	0.03301324417
1251	0.002452941919	0.09719732621	0.9923927143	0.03301271894
1252	0.002452697778	0.09719564493	0.9923929775	0.03300924938
1253	0.002452620275	0.09719437855	0.9923931757	0.03300815874
1254	0.002452447582	0.09719433588	0.9923931824	0.03300524801
1255	0.002452382905	0.09719386527	0.992393256	0.03300431277
1256	0.002452352514	0.0971936236	0.9923932939	0.03300384419
1257	0.002452345627	0.09719336407	0.9923933345	0.03300377392
1258	0.002452300289	0.09719308318	0.9923933784	0.03300308616
1259	0.00245227109	0.09719285608	0.992393414	0.03300263744
1260	0.002452265066	0.09719245425	0.9923934769	0.03300256474
1261	0.002452263614	0.0971922051	0.9923935159	0.03300256473
1262	0.002452224708	0.09719167532	0.9923935988	0.03300199115
1263	0.002452157301	0.09719140647	0.9923936409	0.03300096906
1264	0.002452035322	0.09718910341	0.9923940014	0.03299930166
1265	0.002452012918	0.09718808549	0.9923941607	0.03299900905
1266	0.002451901138	0.0971876247	0.9923942328	0.03299730677
1267	0.002451872478	0.09718737198	0.9923942724	0.03299693471
1268	0.002451839598	0.09718646415	0.9923944145	0.03299650341
1269	0.002451811657	0.09718609437	0.9923944723	0.03299609105
1270	0.002451763069	0.09718397959	0.9923948033	0.03299546483
1271	0.002451752795	0.09718226262	0.9923950721	0.03299532671
1272	0.002451734965	0.09718188383	0.9923951313	0.03299509727
1273	0.002451714331	0.09718106113	0.9923952601	0.03299481699
1274	0.00245151297	0.09718038457	0.992395366	0.03299195803
1275	0.002451481456	0.09717830349	0.9923956917	0.03299152294
1276	0.002451470839	0.09717811274	0.9923957215	0.03299139263
1277	0.002451452115	0.09717791514	0.9923957525	0.03299115788
1278	0.002451256273	0.09717647071	0.9923959785	0.03298844513
1279	0.002451281058	0.09717515486	0.9923961844	0.03298878432
1280	0.002451271142	0.097174766	0.9923962453	0.0329886523
1281	0.002451221664	0.09717361309	0.9923964257	0.03298795504
1282	0.002451167028	0.09717261683	0.9923965816	0.03298718069
1283	0.002451136437	0.09717240358	0.992396615	0.03298671033
1284	0.002451077519	0.0971717269	0.9923967209	0.03298590489
1285	0.002451054654	0.09717142239	0.9923967685	0.03298558726
1286	0.002451039317	0.09717116702	0.9923968085	0.03298539057
1287	0.002451014282	0.09717079244	0.9923968671	0.03298501487
1288	0.002450999499	0.09717061302	0.9923968952	0.03298478786
1289	0.002451014113	0.09716958302	0.9923970564	0.03298498613
1290	0.002450956465	0.09716921067	0.9923971147	0.03298414725
1291	0.002450935341	0.09716890974	0.9923971617	0.03298384748
1292	0.002450905141	0.09716870337	0.992397194	0.03298338296
1293	0.002450678302	0.09716735155	0.9923974056	0.03298006303
1294	0.002450667057	0.0971662359	0.9923975802	0.03297989972
1295	0.002450247216	0.09716399741	0.9923979304	0.03297411183
1296	0.002450213302	0.09716319213	0.9923980565	0.03297361092
1297	0.002450193179	0.09716300554	0.9923980857	0.03297335751
1298	0.002450192693	0.09716271851	0.9923981306	0.03297336718
1299	0.002450163026	0.09716251885	0.9923981618	0.03297290954
1300	0.002450228245	0.09716045712	0.9923984844	0.03297375866
1301	0.002450146306	0.09715964234	0.9923986119	0.03297263108
1302	0.002450133525	0.09715916212	0.992398687	0.03297245302
1303	0.002450134807	0.09715787104	0.9923988891	0.03297245664
1304	0.00245011971	0.09715765492	0.9923989229	0.03297225926
1305	0.002450104944	0.09715744659	0.9923989555	0.03297206624
1306	0.002450092289	0.09715712454	0.9923990059	0.032971857
1307	0.002450021135	0.09715646379	0.9923991093	0.03297078125
1308	0.002449978013	0.09715563926	0.9923992383	0.03297018637
1309	0.002449908204	0.09715524258	0.9923993003	0.03296918398
1310	0.002449880698	0.09715495945	0.9923993446	0.03296879239
1311	0.002449870608	0.09715423693	0.9923994577	0.03296866358
1312	0.00244984349	0.09715404831	0.9923994872	0.03296824464
1313	0.002449842005	0.09715334996	0.9923995965	0.03296822978
1314	0.002449828908	0.09715290972	0.9923996653	0.03296804643
1315	0.002449808067	0.09715234535	0.9923997536	0.03296777214
1316	0.002449769721	0.09715199557	0.9923998084	0.03296721602
1317	0.002449766488	0.0971514752	0.9923998898	0.03296717884
1318	0.002449725873	0.0971511395	0.9923999423	0.03296658976
1319	0.002449723696	0.09715066322	0.9924000168	0.03296656773
1320	0.00244970909	0.09715036041	0.9924000642	0.03296632771
1321	0.002449694384	0.09715007126	0.9924001094	0.03296608708
1322	0.00244966731	0.09714934215	0.9924002235	0.03296568782
1323	0.002449632046	0.09714902266	0.9924002735	0.03296517742
1324	0.00244946389	0.0971481661	0.9924004075	0.03296268317
1325	0.002449445613	0.09714788332	0.9924004518	0.03296238796
1326	0.002449515408	0.09714663466	0.9924006471	0.03296341722
1327	0.002449488703	0.09714599669	0.9924007469	0.03296303603
1328	0.0024494424	0.09714569244	0.9924007945	0.03296236177
1329	0.002449120852	0.09714444488	0.9924009897	0.03295760365
1330	0.002449063492	0.09714364721	0.9924011145	0.03295677
1331	0.002448981825	0.09714287528	0.9924012353	0.03295564606
1332	0.002448871807	0.09714235789	0.9924013162	0.03295410272
1333	0.002448888815	0.09714175441	0.9924014106	0.03295434135
1334	0.002448887953	0.09714138266	0.9924014688	0.03295433022
1335	0.002448841304	0.09714099959	0.9924015287	0.03295366966
1336	0.002448816678	0.0971406639	0.9924015812	0.03295329685
1337	0.002448797165	0.09714039834	0.9924016228	0.03295298205
1338	0.002448459749	0.0971394234	0.9924017753	0.03294793222
1339	0.002448440799	0.0971375294	0.9924020716	0.03294764848
1340	0.002448285544	0.09713682192	0.9924021822	0.03294526703
1341	0.002447904459	0.09713579213	0.9924023433	0.032939868
1342	0.002447856819	0.09713527849	0.9924024237	0.03293914656
1343	0.00244784202	0.09713507665	0.9924024553	0.03293892992
1344	0.002447771282	0.09713471065	0.9924025125	0.0329379195
1345	0.002447751097	0.09713450239	0.9924025451	0.03293766303
1346	0.00244772931	0.09713430449	0.9924025761	0.03293739212
1347	0.002447714208	0.09713410913	0.9924026066	0.03293719532
1348	0.002447697765	0.09713391876	0.9924026364	0.03293698205
1349	0.002447623898	0.09713214693	0.9924029136	0.03293595582
1350	0.002447533016	0.0971315747	0.9924030031	0.03293470221
1351	0.002447501447	0.09713091598	0.9924031061	0.03293429535
1352	0.002447480228	0.09713073536	0.9924031344	0.03293402998
1353	0.002447352181	0.09712898877	0.9924034076	0.03293225357
1354	0.002447163323	0.09712681539	0.9924037475	0.0329296476
1355	0.002447046183	0.09712594091	0.9924038843	0.03292796397
1356	0.002446986225	0.09712549383	0.9924039543	0.03292711906
1357	0.002446599767	0.09712400426	0.9924041873	0.03292143377
1358	0.002446581336	0.09712276953	0.9924043804	0.0329211754
1359	0.002446569329	0.0971223428	0.9924044471	0.03292100644
1360	0.002446371557	0.09712080229	0.9924046881	0.03291821572
1361	0.002446368155	0.09712042562	0.992404747	0.0329181684
1362	0.002446285113	0.09711998876	0.9924048153	0.0329170287
1363	0.002446250769	0.09711796009	0.9924051326	0.03291657682
1364	0.002446055432	0.09711600129	0.992405439	0.03291388672
1365	0.00244593123	0.09711539894	0.9924055332	0.032912135
1366	0.002445916682	0.09711521459	0.992405562	0.03291194491
1367	0.002445882278	0.09711479486	0.9924056277	0.03291148427
1368	0.002445827219	0.09711375266	0.9924057907	0.03291074002
1369	0.002445811468	0.09711299585	0.992405909	0.03291051506
1370	0.002445802859	0.09711283615	0.992405934	0.03291040212
1371	0.002445794751	0.09711230698	0.9924060168	0.03291029424
1372	0.002445700367	0.09711165435	0.9924061188	0.03290897446
1373	0.00244568944	0.09711147646	0.9924061467	0.0329088328
1374	0.002445612024	0.0971110711	0.9924062101	0.03290776916
1375	0.002445476404	0.09710986888	0.9924063981	0.03290591525
1376	0.002445353955	0.09710836442	0.9924066334	0.0329042187
1377	0.002445237682	0.09710700764	0.9924068455	0.03290260963
1378	0.002445098918	0.09710644306	0.9924069338	0.03290049011
1379	0.002445120265	0.09710579128	0.9924070358	0.03290081409
1380	0.002445090823	0.09710517021	0.9924071329	0.03290043348
1381	0.00244506934	0.09710500277	0.9924071591	0.03290016426
1382	0.002445055072	0.09710432772	0.9924072646	0.03289996626
1383	0.0024449888	0.0971035253	0.9924073901	0.03289905114
1384	0.002444947051	0.09710315804	0.9924074476	0.03289847057
1385	0.002445041371	0.09710143281	0.9924077173	0.03289975732
1386	0.002444980456	0.09710107019	0.9924077741	0.03289892383
1387	0.002444610571	0.09709942805	0.9924080308	0.03289383045
1388	0.002444599919	0.097098892	0.9924081147	0.03289368448
1389	0.00244451495	0.097098138	0.9924082326	0.03289238554
1390	0.002444339945	0.09709663092	0.9924084682	0.03288991197
1391	0.002444287257	0.0970958058	0.9924085973	0.0328891992
1392	0.002444247763	0.09709522773	0.9924086877	0.03288864103
1393	0.0024442235	0.09709502262	0.9924087197	0.03288833085
1394	0.002444228471	0.09709421068	0.9924088467	0.03288838007
1395	0.002444215104	0.09709365713	0.9924089332	0.03288820727
1396	0.002444200948	0.09709312027	0.9924090172	0.03288802339
1397	0.002444159674	0.09709222686	0.9924091569	0.03288744469
1398	0.002444132081	0.09709163354	0.9924092497	0.03288708774
1399	0.002444163489	0.09708982323	0.9924095327	0.0328875112
1400	0.002444100177	0.09708939234	0.9924096001	0.03288661192
1401	0.002443937862	0.09708811896	0.9924097992	0.03288431588
1402	0.002443626339	0.09708713189	0.9924099535	0.03287989304
1403	0.002443576215	0.09708659738	0.9924100371	0.0328791828
1404	0.002443561809	0.09708608476	0.9924101173	0.03287899391
1405	0.002443395208	0.09708561977	0.99241019	0.03287660196
1406	0.002443372071	0.09708505345	0.9924102785	0.03287630225
1407	0.002443356784	0.09708479541	0.9924103189	0.03287605425
1408	0.002443352657	0.09708464848	0.9924103418	0.03287599141
1409	0.002443337885	0.09708415119	0.9924104196	0.03287579758
